Make,Model,Year,City MPG (FT1),Highway MPG (FT1),Combined MPG (FT1)
Hyundai,Tucson FWD,2016,23,30,26
Hyundai,Veloster,2016,28,35,31
Hyundai,Veloster,2016,26,32,29
Hyundai,Veloster,2016,27,34,30
Hyundai,Veloster,2016,25,33,28
Infiniti,Q50,2016,23,31,26
Infiniti,Q50,2016,19,28,23
Infiniti,Q50 AWD,2016,22,28,24
Infiniti,Q50 AWD,2016,19,27,22
Infiniti,Q50 Hybrid,2016,28,33,30
Infiniti,Q50 Hybrid AWD,2016,27,30,28
Infiniti,Q50S,2016,19,28,23
Infiniti,Q50S AWD,2016,18,26,21
Infiniti,Q50S Red Sport,2016,20,26,22
Infiniti,Q50S Red Sport  AWD,2016,19,26,22
Infiniti,Q70,2016,16,24,19
Infiniti,Q70,2016,18,25,21
Infiniti,Q70 AWD,2016,16,23,18
Infiniti,Q70 AWD,2016,18,24,20
Infiniti,Q70 Hybrid,2016,29,33,31
Infiniti,QX50,2016,17,24,20
Infiniti,QX50 AWD,2016,17,24,20
Infiniti,QX60 AWD,2016,19,26,22
Infiniti,QX60 FWD,2016,21,27,23
Infiniti,QX60 Hybrid AWD,2016,25,28,26
Infiniti,QX60 Hybrid FWD,2016,26,28,26
Infiniti,QX70 AWD,2016,16,22,18
Infiniti,QX70 RWD,2016,17,24,19
Infiniti,QX80 2WD,2016,14,20,16
Infiniti,QX80 4WD,2016,14,19,16
Jaguar,F-Type Convertible,2016,19,27,22
Jaguar,F-Type Convertible,2016,16,24,19
Jaguar,F-Type Coupe,2016,19,27,22
Jaguar,F-Type Coupe,2016,16,24,19
Jaguar,F-Type R AWD Convertible,2016,15,23,18
Jaguar,F-Type R AWD Coupe,2016,15,23,18
Jaguar,F-Type R Convertible,2016,16,23,18
Jaguar,F-Type S AWD Convertible,2016,18,26,21
Jaguar,F-Type S AWD Coupe,2016,18,26,21
Jaguar,F-Type S Convertible,2016,19,27,22
Jaguar,F-Type S Convertible,2016,15,24,18
Jaguar,F-Type S Coupe,2016,19,27,22
Jaguar,F-Type S Coupe,2016,15,24,18
Jaguar,XF,2016,20,29,23
Jaguar,XF AWD,2016,20,28,23
Jaguar,XJ,2016,15,23,18
Jaguar,XJ,2016,18,27,21
Jaguar,XJ AWD,2016,17,26,20
Jaguar,XJL,2016,15,23,18
Jaguar,XJL,2016,18,27,21
Jaguar,XJL AWD,2016,17,25,20
Jeep,Cherokee 4WD,2016,21,28,23
Jeep,Cherokee 4WD,2016,21,28,23
Jeep,Cherokee 4WD,2016,20,27,23
Jeep,Cherokee 4WD Active Drive II,2016,21,27,23
Jeep,Cherokee 4WD Active Drive II,2016,19,26,22
Jeep,Cherokee FWD,2016,21,30,25
Jeep,Cherokee FWD,2016,21,30,25
Jeep,Cherokee FWD,2016,21,29,24
Jeep,Cherokee Trailhawk 4WD,2016,19,25,22
Jeep,Cherokee Trailhawk 4WD,2016,19,26,22
Jeep,Compass 4WD,2016,20,23,21
Jeep,Compass 4WD,2016,20,25,22
Jeep,Compass 4WD,2016,22,27,24
Jeep,Compass FWD,2016,22,26,24
Jeep,Compass FWD,2016,21,27,23
Jeep,Compass FWD,2016,23,28,25
Jeep,Compass FWD,2016,23,30,25
Jeep,Grand Cherokee 2WD,2016,19,26,21
Jeep,Grand Cherokee 4WD,2016,18,25,21
Jeep,Grand Cherokee 4WD,2016,14,22,17
Jeep,Grand Cherokee SRT8 4WD,2016,13,19,15
Jeep,Patriot 4WD,2016,20,23,21
Jeep,Patriot 4WD,2016,20,25,22
Jeep,Patriot 4WD,2016,22,27,24
Jeep,Patriot FWD,2016,22,26,24
Jeep,Patriot FWD,2016,21,27,23
Jeep,Patriot FWD,2016,23,28,25
Jeep,Patriot FWD,2016,23,30,25
Jeep,Renegade 2WD,2016,22,30,25
Jeep,Renegade 2WD,2016,24,31,26
Jeep,Renegade 4WD,2016,21,29,24
Jeep,Renegade 4WD,2016,24,31,27
Jeep,Wrangler 4WD,2016,17,21,18
Jeep,Wrangler 4WD,2016,17,21,18
Jeep,Wrangler Unlimited 4WD,2016,16,20,18
Jeep,Wrangler Unlimited 4WD,2016,16,21,18
Kia,Cadenza,2016,19,28,22
Kia,Forte,2016,24,35,28
Kia,Forte,2016,26,37,30
Kia,Forte,2016,25,36,29
Kia,Forte 5,2016,21,29,24
Kia,Forte 5,2016,25,33,28
Kia,Forte 5,2016,21,28,24
Kia,Forte Koup,2016,22,29,25
Kia,Forte Koup,2016,25,34,28
Kia,Forte Koup,2016,22,29,24
Kia,Forte Koup,2016,24,33,27
Kia,K900,2016,15,22,18
Kia,K900,2016,17,25,20
Kia,Optima,2016,28,37,31
Kia,Optima,2016,22,31,25
Kia,Optima,2016,24,34,28
Kia,Optima FE,2016,22,31,25
Kia,Optima FE,2016,25,36,29
Kia,Optima Hybrid,2016,35,38,37
Kia,Optima Hybrid EX,2016,35,38,36
Kia,Rio,2016,27,36,30
Kia,Rio,2016,27,36,31
Kia,Rio Eco,2016,27,36,31
Kia,Sedona,2016,18,24,20
Kia,Sedona SX,2016,18,25,21
Kia,Sedona SXL,2016,17,22,19
Kia,Sorento AWD,2016,19,25,21
Kia,Sorento AWD,2016,21,25,22
Kia,Sorento AWD,2016,17,23,19
Kia,Sorento FE AWD,2016,18,25,21
Kia,Sorento FWD,2016,20,27,23
Kia,Sorento FWD,2016,21,28,24
Kia,Sorento FWD,2016,18,25,20
Kia,Soul,2016,24,31,27
Kia,Soul,2016,24,30,26
Kia,Soul,2016,24,30,26
Kia,Soul ECO dynamics,2016,24,30,26
Kia,Soul Electric,2016,120,92,105
Kia,Sportage AWD,2016,19,26,22
Kia,Sportage FWD,2016,21,28,23
Kia,Sportage SX AWD,2016,19,25,21
Kia,Sportage SX FWD,2016,20,26,22
Land Rover,Discovery Sport,2016,20,26,22
Land Rover,LR4,2016,15,19,16
Land Rover,Range Rover,2016,14,19,16
Land Rover,Range Rover,2016,17,23,19
Land Rover,Range Rover Evoque,2016,21,29,24
Land Rover,Range Rover Evoque Convertible,2016,20,28,23
Land Rover,Range Rover LWB,2016,14,19,16
Land Rover,Range Rover LWB,2016,17,23,19
Land Rover,Range Rover Sport,2016,14,19,16
Land Rover,Range Rover Sport,2016,17,23,19
Land Rover,Range Rover Sport TDV6,2016,22,28,24
Land Rover,Range Rover TDV6,2016,22,28,24
Lexus,CT 200h,2016,43,40,42
Lexus,ES 300h,2016,40,39,40
Lexus,ES 350,2016,21,31,24
Lexus,GS 200t,2016,22,32,26
Lexus,GS 200t F Sport,2016,21,30,24
Lexus,GS 350,2016,20,28,23
Lexus,GS 350 AWD,2016,19,26,22
Lexus,GS 350 F Sport,2016,19,27,22
Lexus,GS 450h,2016,29,34,31
Lexus,GS F,2016,16,24,19
Lexus,GX 460,2016,15,20,17
Lexus,IS 200t,2016,22,32,26
Lexus,IS 300 AWD,2016,19,26,21
Lexus,IS 350,2016,19,28,22
Lexus,IS 350 AWD,2016,19,26,21
Lexus,LS 460,2016,16,24,19
Lexus,LS 460 AWD,2016,16,23,18
Lexus,LS 460 L,2016,16,24,19
Lexus,LS 460 L AWD,2016,16,23,18
Lexus,LS 600h L,2016,19,23,20
Lexus,LX 570,2016,13,18,15
Lexus,NX 200t,2016,22,28,25
Lexus,NX 200t AWD,2016,22,28,24
Lexus,NX 200t AWD F Sport,2016,22,27,24
Lexus,NX 300h,2016,34,30,32
Lexus,NX 300h AWD,2016,33,30,31
Lexus,RC 200t,2016,22,32,26
Lexus,RC 300 AWD,2016,19,26,21
Lexus,RC 350,2016,19,28,22
Lexus,RC 350 AWD,2016,19,26,21
Lexus,RC F,2016,16,25,19
Lexus,RX 350,2016,20,27,23
Lexus,RX 350 AWD,2016,19,26,22
Lexus,RX 450h,2016,31,30,30
Lexus,RX 450h AWD,2016,30,28,30
Lincoln,MKC AWD,2016,19,26,22
Lincoln,MKC AWD,2016,18,26,21
Lincoln,MKC FWD,2016,20,29,23
Lincoln,MKS AWD,2016,17,24,19
Lincoln,MKS AWD,2016,16,24,19
Lincoln,MKS FWD,2016,17,25,20
Lincoln,MKT AWD,2016,15,21,17
Lincoln,MKT FWD,2016,16,24,19
Lincoln,MKT Livery AWD,2016,16,23,18
Lincoln,MKT Livery FWD,2016,18,25,21
Lincoln,MKX AWD,2016,17,24,19
Lincoln,MKX AWD,2016,16,23,19
Lincoln,MKX FWD,2016,17,25,20
Lincoln,MKX FWD,2016,18,26,20
Lincoln,MKZ AWD,2016,22,31,25
Lincoln,MKZ AWD,2016,17,24,20
Lincoln,MKZ FWD,2016,22,33,26
Lincoln,MKZ FWD,2016,18,27,21
Lincoln,MKZ Hybrid FWD,2016,41,39,40
Lincoln,Navigator 2WD,2016,16,22,18
Lincoln,Navigator 4WD,2016,15,20,17
Lincoln,Navigator L 2WD,2016,15,20,17
Lincoln,Navigator L 4WD,2016,15,19,16
Maserati,Ghibli  S RWD,2016,16,23,19
Maserati,Ghibli V6,2016,17,24,19
Maserati,Ghibli V6 SQ4,2016,16,24,19
Maserati,GranTurismo,2016,13,21,16
Maserati,GranTurismo Convertible,2016,13,20,15
Maserati,Quattroporte GTS,2016,15,22,17
Maserati,Quattroporte S,2016,16,23,18
Maserati,Quattroporte SQ4 V6,2016,16,23,18
Mazda,2,2016,33,41,36
Mazda,2,2016,31,40,34
Mazda,6,2016,26,37,30
Mazda,6,2016,28,38,32
Mazda,6,2016,25,36,29
Mazda,3 4-Door,2016,30,40,33
Mazda,3 4-Door,2016,28,38,31
Mazda,3 4-Door,2016,29,38,32
Mazda,3 4-Door,2016,29,39,33
Mazda,3 4-Door,2016,25,36,29
Mazda,3 5-Door,2016,29,39,33
Mazda,3 5-Door,2016,27,36,30
Mazda,3 5-Door,2016,28,38,32
Mazda,3 5-Door,2016,29,39,32
Mazda,3 5-Door,2016,25,34,29
Mazda,CX-3 2WD,2016,29,35,31
Mazda,CX-3 4WD,2016,27,32,29
Mazda,CX-5 2WD,2016,26,33,29
Mazda,CX-5 2WD,2016,26,34,29
Mazda,CX-5 4WD,2016,24,29,26
Mazda,CX-9 2WD,2016,22,28,24
Mazda,CX-9 4WD,2016,21,26,23
Mazda,MX-5,2016,26,36,30
Mazda,MX-5,2016,27,34,30
McLaren Automotive,570S Coupe,2016,16,23,19
McLaren Automotive,650S Coupe,2016,16,22,18
McLaren Automotive,650S Spider,2016,16,22,18
McLaren Automotive,675LT Coupe,2016,16,22,18
Mercedes-Benz,AMG C63,2016,18,25,20
Mercedes-Benz,AMG C63 S,2016,18,25,20
Mercedes-Benz,AMG CLA45 4matic,2016,23,31,26
Mercedes-Benz,AMG CLS63 S 4matic,2016,16,22,18
Mercedes-Benz,AMG E63 4matic,2016,16,23,19
Mercedes-Benz,AMG E63 S 4matic,2016,15,22,18
Mercedes-Benz,AMG E63 S 4matic (wagon),2016,15,21,18
Mercedes-Benz,AMG G63,2016,12,14,13
Mercedes-Benz,AMG G65,2016,11,13,12
Mercedes-Benz,AMG GL63,2016,13,17,14
Mercedes-Benz,AMG GLA45 4matic,2016,22,29,25
Mercedes-Benz,AMG GLE63,2016,13,17,15
Mercedes-Benz,AMG GLE63 S,2016,13,17,15
Mercedes-Benz,AMG GLE63 S Coupe,2016,14,18,15
Mercedes-Benz,AMG GT S,2016,16,22,18
Mercedes-Benz,AMG S63 4matic,2016,15,23,18
Mercedes-Benz,AMG S63 4matic Coupe,2016,15,23,18
Mercedes-Benz,AMG S65,2016,13,20,15
Mercedes-Benz,AMG S65 Coupe,2016,13,20,15
Mercedes-Benz,AMG SL63,2016,16,25,19
Mercedes-Benz,AMG SL65,2016,14,21,17
Mercedes-Benz,AMG SLK55,2016,19,28,22
Mercedes-Benz,C300,2016,25,34,28
Mercedes-Benz,C300 4matic,2016,24,31,27
Mercedes-Benz,C450 AMG,2016,21,28,24
Mercedes-Benz,CLA250,2016,26,38,30
Mercedes-Benz,CLA250 4matic,2016,24,33,27
Mercedes-Benz,CLA250 4matic,2016,24,33,27
Mercedes-Benz,CLS400,2016,20,30,24
Mercedes-Benz,CLS400 4matic,2016,19,26,22
Mercedes-Benz,CLS550,2016,18,26,20
Mercedes-Benz,CLS550 4matic,2016,17,25,20
Mercedes-Benz,E250 Bluetec,2016,28,42,33
Mercedes-Benz,E250 Bluetec 4matic,2016,27,38,31
Mercedes-Benz,E350,2016,20,29,23
Mercedes-Benz,E350,2016,20,29,23
Mercedes-Benz,E350 4matic,2016,20,28,23
Mercedes-Benz,E350 4matic,2016,20,28,23
Mercedes-Benz,E350 4matic (wagon),2016,20,27,22
Mercedes-Benz,E400,2016,20,29,23
Mercedes-Benz,E400 4matic,2016,20,28,23
Mercedes-Benz,E400 4matic Coupe,2016,20,28,23
Mercedes-Benz,E400 Convertible,2016,20,29,24
Mercedes-Benz,E400 Coupe,2016,20,29,24
Mercedes-Benz,E550 4matic,2016,18,24,21
Mercedes-Benz,E550 Convertible,2016,17,26,20
Mercedes-Benz,E550 Coupe,2016,18,26,21
Mercedes-Benz,G550,2016,13,14,13
Mercedes-Benz,GL350 Bluetec 4matic,2016,19,26,22
Mercedes-Benz,GL450 4matic,2016,17,21,19
Mercedes-Benz,GL550 4matic,2016,13,18,15
Mercedes-Benz,GLA250,2016,25,35,29
Mercedes-Benz,GLA250 4matic,2016,24,32,27
Mercedes-Benz,GLA250 4matic,2016,24,32,27
Mercedes-Benz,GLC300,2016,22,28,24
Mercedes-Benz,GLC300 4matic,2016,21,28,24
Mercedes-Benz,GLE300 d 4matic,2016,22,29,24
Mercedes-Benz,GLE350,2016,18,23,20
Mercedes-Benz,GLE350 4matic,2016,18,22,19
Mercedes-Benz,GLE350 4matic,2016,18,22,19
Mercedes-Benz,GLE350 d 4matic,2016,23,29,25
Mercedes-Benz,GLE400 4matic,2016,18,22,20
Mercedes-Benz,GLE450 AMG Coupe,2016,17,23,20
Mercedes-Benz,GLE550e 4matic,2016,20,23,21
Mercedes-Benz,Maybach S 600,2016,13,20,15
Mercedes-Benz,Metris (Cargo Van),2016,21,24,22
Mercedes-Benz,Metris (Passenger Van),2016,20,23,22
Mercedes-Benz,S550,2016,17,26,20
Mercedes-Benz,S550 4matic,2016,16,26,19
Mercedes-Benz,S550 4matic Coupe,2016,16,24,19
Mercedes-Benz,S550e,2016,24,30,26
Mercedes-Benz,S600,2016,14,21,16
Mercedes-Benz,SL400,2016,20,27,23
Mercedes-Benz,SL550,2016,16,24,19
Mercedes-Benz,SLK300,2016,25,32,28
Mercedes-Benz,SLK350,2016,21,29,24
MINI,Cooper Clubman,2016,25,33,28
MINI,Cooper Clubman,2016,25,34,28
MINI,Cooper Convertible,2016,27,36,30
MINI,Cooper Convertible,2016,27,36,30
MINI,Cooper Countryman,2016,25,29,27
MINI,Cooper Countryman,2016,26,32,29
MINI,Cooper Hardtop 2 door,2016,27,36,30
MINI,Cooper Hardtop 2 door,2016,28,38,32
MINI,Cooper Hardtop 4 door,2016,27,36,30
MINI,Cooper Hardtop 4 door,2016,28,38,32
MINI,Cooper Paceman,2016,25,29,27
MINI,Cooper Paceman,2016,26,32,29
MINI,Cooper S Clubman,2016,23,33,27
MINI,Cooper S Clubman,2016,22,31,25
MINI,Cooper S Convertible,2016,25,33,28
MINI,Cooper S Convertible,2016,23,32,26
MINI,Cooper S Countryman,2016,25,31,28
MINI,Cooper S Countryman,2016,26,32,28
MINI,Cooper S Countryman All4,2016,23,30,26
MINI,Cooper S Countryman All4,2016,25,30,27
MINI,Cooper S Hardtop 2 door,2016,25,33,28
MINI,Cooper S Hardtop 2 door,2016,23,33,27
MINI,Cooper S Hardtop 4 door,2016,25,33,28
MINI,Cooper S Hardtop 4 door,2016,23,33,27
MINI,Cooper S Paceman,2016,25,31,28
MINI,Cooper S Paceman,2016,26,32,28
MINI,Cooper S Paceman All4,2016,23,30,26
MINI,Cooper S Paceman All4,2016,25,30,27
MINI,JCW Countryman All4,2016,23,30,26
MINI,JCW Countryman All4,2016,25,30,27
MINI,JCW Paceman All4,2016,23,30,26
MINI,JCW Paceman All4,2016,25,30,27
MINI,John Cooper Works Hardtop,2016,25,31,27
MINI,John Cooper Works Hardtop,2016,23,30,25
Mitsubishi,i-MiEV,2016,126,99,112
Mitsubishi,Lancer,2016,27,34,30
Mitsubishi,Lancer,2016,24,31,26
Mitsubishi,Lancer,2016,24,33,28
Mitsubishi,Lancer,2016,22,30,25
Mitsubishi,Lancer 4WD,2016,23,30,26
Mitsubishi,Outlander 2WD,2016,25,30,27
Mitsubishi,Outlander 4WD,2016,24,29,26
Mitsubishi,Outlander 4WD,2016,20,27,22
Mitsubishi,Outlander Sport 2WD,2016,24,30,27
Mitsubishi,Outlander Sport 2WD,2016,23,28,25
Mitsubishi,Outlander Sport 2WD,2016,23,29,25
Mitsubishi,Outlander Sport 4WD,2016,23,29,26
Mitsubishi,Outlander Sport 4WD,2016,22,27,24
Nissan,370Z,2016,19,26,21
Nissan,370Z,2016,18,25,21
Nissan,370Z Roadster,2016,18,25,21
Nissan,370Z Roadster,2016,17,24,20
Nissan,Altima,2016,22,31,26
Nissan,Altima,2016,27,39,31
Nissan,Altima SR,2016,26,37,30
Nissan,Frontier 2WD,2016,16,22,18
Nissan,Frontier 2WD,2016,17,22,19
Nissan,Frontier 2WD,2016,19,23,21
Nissan,Frontier 2WD,2016,17,22,19
Nissan,Frontier 4WD,2016,15,21,17
Nissan,Frontier 4WD,2016,16,21,18
Nissan,GT-R,2016,16,22,19
Nissan,Juke,2016,28,32,29
Nissan,Juke,2016,27,33,30
Nissan,Juke AWD,2016,26,31,28
Nissan,Juke Nismo RS,2016,25,31,27
Nissan,Juke Nismo RS AWD,2016,25,29,26
Nissan,Leaf (24 kW-hr battery pack),2016,126,101,114
Nissan,Leaf (30 kW-hr battery pack),2016,124,101,112
Nissan,Maxima,2016,22,30,25
Nissan,Murano AWD,2016,21,28,24
Nissan,Murano FWD,2016,21,28,24
Nissan,Murano Hybrid AWD,2016,26,29,27
Nissan,Murano Hybrid FWD,2016,27,30,29
Nissan,NV200 Cargo Van,2016,24,26,25
Nissan,NV200 NYC Taxi,2016,23,26,24
Nissan,Pathfinder 2WD,2016,20,27,23
Nissan,Pathfinder 4WD,2016,19,26,22
Nissan,Pathfinder 4WD Platinum,2016,19,26,21
Nissan,Quest,2016,20,27,22
Nissan,Rogue AWD,2016,25,31,27
Nissan,Rogue FWD,2016,26,32,28
Nissan,Sentra,2016,29,37,32
Nissan,Sentra,2016,27,35,30
Nissan,Sentra FE,2016,30,38,33
Nissan,Versa,2016,31,39,34
Nissan,Versa,2016,26,35,29
Nissan,Versa,2016,27,36,30
Pagani,Huayra Coupe,2016,11,17,13
Porsche,911 Carrera,2016,20,28,23
Porsche,911 Carrera,2016,19,27,22
Porsche,911 Carrera 4,2016,20,27,23
Porsche,911 Carrera 4,2016,19,27,22
Porsche,911 Carrera 4 Cabriolet,2016,20,27,22
Porsche,911 Carrera 4 Cabriolet,2016,19,26,21
Porsche,911 Carrera 4 GTS,2016,19,25,21
Porsche,911 Carrera 4 GTS,2016,18,25,21
Porsche,911 Carrera 4 GTS Cabriolet,2016,18,25,21
Porsche,911 Carrera 4 GTS Cabriolet,2016,18,25,20
Porsche,911 Carrera 4S,2016,19,26,22
Porsche,911 Carrera 4S,2016,19,26,21
Porsche,911 Carrera 4S Cabriolet,2016,19,26,21
Porsche,911 Carrera 4S Cabriolet,2016,18,25,21
Porsche,911 Carrera Cabriolet,2016,21,28,23
Porsche,911 Carrera Cabriolet,2016,19,27,22
Porsche,911 Carrera GTS,2016,19,26,21
Porsche,911 Carrera GTS,2016,18,26,21
Porsche,911 Carrera GTS Cabriolet,2016,19,25,21
Porsche,911 Carrera GTS Cabriolet,2016,18,25,20
Porsche,911 Carrera S,2016,20,27,22
Porsche,911 Carrera S,2016,19,27,22
Porsche,911 Carrera S Cabriolet,2016,19,27,22
Porsche,911 Carrera S Cabriolet,2016,19,26,22
Porsche,911 GT3,2016,15,20,17
Porsche,911 GT3 RS,2016,15,20,17
Porsche,911 R,2016,14,20,16
Porsche,911 Targa 4,2016,19,26,22
Porsche,911 Targa 4,2016,18,26,21
Porsche,911 Targa 4 GTS,2016,18,25,21
Porsche,911 Targa 4 GTS,2016,18,25,21
Porsche,911 Targa 4S,2016,18,25,21
Porsche,911 Targa 4S,2016,18,25,21
Porsche,911 Turbo,2016,17,24,20
Porsche,911 Turbo Cabriolet,2016,17,24,20
Porsche,911 Turbo S,2016,17,24,20
Porsche,911 Turbo S Cabriolet,2016,17,24,20
Porsche,Boxster,2016,22,31,25
Porsche,Boxster,2016,20,29,24
Porsche,Boxster GTS,2016,21,30,25
Porsche,Boxster GTS,2016,19,26,22
Porsche,Boxster S,2016,21,29,24
Porsche,Boxster S,2016,20,27,22
Porsche,Boxster Spyder,2016,18,24,20
Porsche,Cayenne,2016,19,24,21
Porsche,Cayenne GTS,2016,16,23,19
Porsche,Cayenne S,2016,17,24,20
Porsche,Cayenne S e-Hybrid,2016,21,24,22
Porsche,Cayenne Turbo,2016,14,21,17
Porsche,Cayenne Turbo S,2016,14,21,17
Porsche,Cayman,2016,22,31,25
Porsche,Cayman,2016,20,29,24
Porsche,Cayman GT4,2016,18,23,20
Porsche,Cayman GTS,2016,21,30,25
Porsche,Cayman GTS,2016,19,26,22
Porsche,Cayman S,2016,21,29,24
Porsche,Cayman S,2016,20,27,22
Porsche,Macan S,2016,17,23,19
Porsche,Macan Turbo,2016,17,23,19
Porsche,Panamera,2016,18,28,22
Porsche,Panamera 4,2016,18,27,21
Porsche,Panamera 4S,2016,18,26,21
Porsche,Panamera 4S Executive,2016,17,26,20
Porsche,Panamera GTS,2016,16,24,19
Porsche,Panamera S,2016,18,26,21
Porsche,Panamera S E-Hybrid,2016,23,29,25
Porsche,Panamera Turbo,2016,15,24,18
Porsche,Panamera Turbo Executive,2016,15,24,18
Porsche,Panamera Turbo S,2016,15,24,18
Porsche,Panamera Turbo S Executive,2016,15,24,18
Ram,1500 2WD,2016,14,20,16
Ram,1500 2WD,2016,15,22,17
Ram,1500 2WD,2016,17,25,20
Ram,1500 4WD,2016,13,19,15
Ram,1500 4WD,2016,15,21,17
Ram,1500 4WD,2016,16,23,19
Ram,1500 HFE 2WD,2016,18,25,21
Ram,Promaster City,2016,21,28,24
Scion,FR-S,2016,24,33,28
Scion,FR-S,2016,21,29,24
Scion,iA,2016,32,41,36
Scion,iA,2016,31,40,34
Scion,iM,2016,28,36,31
Scion,iM,2016,27,35,30
Scion,tC,2016,23,30,26
Scion,tC,2016,23,30,26
smart,fortwo coupe,2016,33,39,35
smart,fortwo coupe,2016,31,39,34
smart,fortwo electric drive convertible,2016,122,93,107
smart,fortwo electric drive coupe,2016,122,93,107
Subaru,BRZ,2016,24,33,28
Subaru,BRZ,2016,21,29,24
Subaru,Forester AWD,2016,23,27,25
Subaru,Forester AWD,2016,24,31,27
Subaru,Forester AWD,2016,22,28,25
Subaru,Impreza AWD,2016,28,36,31
Subaru,Impreza AWD,2016,25,33,28
Subaru,Impreza Sport AWD,2016,27,35,30
Subaru,Impreza Sport AWD,2016,24,33,27
Subaru,Impreza Wagon AWD,2016,28,36,31
Subaru,Impreza Wagon AWD,2016,25,33,28
Subaru,Legacy AWD,2016,26,35,29
Subaru,Legacy AWD,2016,20,28,23
Subaru,Outback AWD,2016,25,32,28
Subaru,Outback AWD,2016,20,27,22
Subaru,WRX,2016,18,24,21
Subaru,WRX,2016,20,27,23
Subaru,WRX,2016,17,23,19
Subaru,XV Crosstrek AWD,2016,26,33,29
Subaru,XV Crosstrek AWD,2016,23,30,26
Subaru,XV Crosstrek Hybrid AWD,2016,29,33,31
Tesla,Model S (60 kW-hr battery pack),2016,98,101,99
Tesla,Model S (70 kW-hr battery pack),2016,88,90,89
Tesla,Model S (75 kW-hr battery pack),2016,97,100,98
Tesla,Model S (85 kW-hr battery pack),2016,88,90,89
Tesla,Model S (90 kW-hr battery pack),2016,88,90,89
Tesla,Model S AWD - 60D,2016,101,107,104
Tesla,Model S AWD - 70D,2016,101,102,101
Tesla,Model S AWD - 75D,2016,102,105,103
Tesla,Model S AWD - 85D,2016,95,106,100
Tesla,Model S AWD - 90D,2016,101,107,103
Tesla,Model S AWD - P100D,2016,92,105,98
Tesla,Model S AWD - P85D,2016,89,98,93
Tesla,Model S AWD - P90D,2016,91,100,95
Tesla,Model X AWD - 60D,2016,91,94,93
Tesla,Model X AWD - 75D,2016,91,95,93
Tesla,Model X AWD - 90D,2016,90,94,92
Tesla,Model X AWD - P100D,2016,81,92,86
Tesla,Model X AWD - P90D,2016,89,90,89
Toyota,4Runner 2WD,2016,17,22,19
Toyota,4Runner 4WD,2016,17,21,18
Toyota,4Runner 4WD,2016,17,21,18
Toyota,Avalon,2016,21,30,24
Toyota,Avalon Hybrid,2016,40,39,40
Toyota,Camry,2016,25,34,28
Toyota,Camry,2016,21,30,25
Toyota,Camry Hybrid LE,2016,42,38,40
Toyota,Camry Hybrid XLE/SE,2016,40,37,39
Toyota,Corolla,2016,28,36,31
Toyota,Corolla,2016,29,37,32
Toyota,Corolla,2016,27,35,30
Toyota,Corolla,2016,28,36,31
Toyota,Corolla LE Eco,2016,30,40,34
Toyota,Corolla LE Eco,2016,30,38,33
Toyota,Highlander 2WD,2016,20,25,22
Toyota,Highlander 2WD,2016,19,25,21
Toyota,Highlander AWD,2016,18,24,20
Toyota,Highlander Hybrid 4WD,2016,27,28,28
Toyota,Highlander Hybrid 4WD LE Plus,2016,28,28,28
Toyota,Land Cruiser Wagon 4WD,2016,13,18,15
Toyota,Prius,2016,54,50,52
Toyota,Prius c,2016,53,46,50
Toyota,Prius Eco,2016,58,53,56
Toyota,Prius v,2016,43,39,41
Toyota,RAV4,2016,23,29,25
Toyota,RAV4 AWD,2016,22,28,25
Toyota,RAV4 Hybrid AWD,2016,34,30,32
Toyota,RAV4 LE/XLE,2016,23,30,26
Toyota,RAV4 Limited AWD/SE AWD,2016,22,28,24
Toyota,Sequoia 2WD,2016,13,17,15
Toyota,Sequoia 4WD,2016,13,17,14
Toyota,Sequoia 4WD FFV,2016,13,17,15
Toyota,Sienna 2WD,2016,18,25,21
Toyota,Sienna AWD,2016,16,23,19
Toyota,Tacoma 2WD,2016,19,23,21
Toyota,Tacoma 2WD,2016,19,24,21
Toyota,Tacoma 4WD,2016,19,22,20
Toyota,Tacoma 4WD,2016,18,23,20
Toyota,Tacoma 4WD,2016,19,21,20
Toyota,Tacoma 4WD,2016,17,21,19
Toyota,Tacoma 4WD Double Cab,2016,17,20,18
Toyota,Tundra 2WD,2016,13,18,15
Toyota,Tundra 2WD,2016,15,19,17
Toyota,Tundra 2WD FFV,2016,13,18,15
Toyota,Tundra 4WD,2016,13,17,15
Toyota,Tundra 4WD,2016,14,18,16
Toyota,Tundra 4WD FFV,2016,13,17,15
Toyota,Yaris,2016,30,35,32
Toyota,Yaris,2016,30,36,33
Volkswagen,Beetle,2016,24,31,26
Volkswagen,Beetle,2016,24,33,28
Volkswagen,Beetle,2016,25,33,28
Volkswagen,Beetle,2016,23,31,26
Volkswagen,Beetle Convertible,2016,23,30,26
Volkswagen,Beetle Convertible,2016,24,33,28
Volkswagen,Beetle Convertible,2016,23,31,26
Volkswagen,Beetle Dune,2016,24,31,27
Volkswagen,Beetle Dune Convertible,2016,24,31,27
Volkswagen,CC,2016,22,31,25
Volkswagen,CC,2016,21,32,25
Volkswagen,CC 4motion,2016,17,25,20
Volkswagen,e-Golf,2016,126,105,116
Volkswagen,Eos,2016,22,30,25
Volkswagen,Golf,2016,25,35,29
Volkswagen,Golf,2016,25,36,29
Volkswagen,Golf R,2016,23,30,25
Volkswagen,Golf R,2016,22,31,25
Volkswagen,Golf SportWagen,2016,25,34,29
